year,month,taxa,species_portuguese,species_english,species_sci,production_kg
2008,7,Teleósteos,Pescada,Weakfish,Cynoscion spp.,12850
2008,7,Teleósteos,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,233765
2008,7,Teleósteos,Pescada-branca,Weakfish,Cynoscion leiarchus,82000
2008,7,Teleósteos,Pescadinha-real,Bangamary,Macrodon ancylodon,88630
2008,7,Teleósteos,Prego,Prego,NA,5602
2008,7,Teleósteos,Sardinha-lage,Atlantic thread herring,Opisthonema oglinum,841653
2008,7,Teleósteos,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,84674
2008,7,Teleósteos,Sarrão,Sarrão,NA,13240
2008,7,Teleósteos,Serrinha,Atlantic spanish mackerel,Scomberomorus maculatus,3660
2008,7,Teleósteos,Tainha,Mullet,Mugil spp.,85820
2008,7,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,9423
2008,7,Teleósteos,Trilha,Argentine goatfish,Mullus argentinae,12745
2008,7,Teleósteos,Xixarro,Jack mackerel,Trachurus lathami,52084
2008,8,Crustáceos,Camarão-barba-ruça,Shrimp,Artemesia longinaris,491333
2008,8,Crustáceos,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,50963
2008,8,Crustáceos,Camarão-santana,Shrimp,Pleoticus muelleri,303657
2008,8,Crustáceos,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,6017
2008,8,Crustáceos,Pitú,Pitú,NA,1949
2008,8,Crustáceos,Sapateira,Edible crab,Cancer pagurus,628
2008,8,Elasmobrânquios,Cação-anequim,Shark,NA,1775
2008,8,Elasmobrânquios,Cação-anjo,Shark,NA,776
2008,8,Elasmobrânquios,Cação-azul,Blue dog,Prionace glauca,17145
2008,8,Elasmobrânquios,Cação-bagre,Cação-bagre,NA,580
2008,8,Elasmobrânquios,Cação-gato,Shark,NA,60
2008,8,Elasmobrânquios,Cação-martelo,Shark,NA,1937
2008,8,Elasmobrânquios,Cações,Shark,Mustelus spp,94693
2008,8,Elasmobrânquios,Caçonete,Shark,NA,10943
2008,8,Elasmobrânquios,Emplastro,Emplastro,NA,124629
2008,8,Elasmobrânquios,Machote,Spinner Shark,NA,1520
2008,8,Elasmobrânquios,Raia,Ray,NA,12719
2008,8,Elasmobrânquios,Raia-viola,NA,NA,3051
2008,8,Elasmobrânquios,Raposa,Raposa,NA,210
2008,8,Moluscos,Calamar-argentino,Calamar-argentino,Illex argentinus,27460
2008,8,Moluscos,Lula,Squid,Loligo sanpaulensis,9803
2008,8,Moluscos,Polvo,Octopus,Octopus spp.,88846
2008,8,Não Cadastrado,Mistura,Other fish,NA,183471
2008,8,Não Cadastrado,Não discriminado,Não discriminado,NA,186560
2008,8,Não Cadastrado,Ovas,Ovas,NA,609
2008,8,Não Cadastrado,Residuo,Residuo,NA,72206
2008,8,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,336362
2008,8,Teleósteos,Abrótea-de-fundo,Brazilian codling,NA,477085
2008,8,Teleósteos,Agulhão,Atlantic saury,Scomberesox saurus,250
2008,8,Teleósteos,Agulhão-branco,Agulhão-branco,Tetrapturus albidus,30
2008,8,Teleósteos,Aipim,Brazilian flathead,Percophis brasiliensis,20
2008,8,Teleósteos,Albacora-bandolim,Albacore,Thunnus obesus,1854
2008,8,Teleósteos,Albacora-branca,Albacora-branca,Thunnus alalunga,1917
2008,8,Teleósteos,Albacora-lage,Albacore,Thunnus albacares,1460
2008,8,Teleósteos,Alfonsino,NA,NA,1000
2008,8,Teleósteos,Atum,Blow goat,Auxis rochei,1159
2008,8,Teleósteos,Bagre,Couma sea catfish,Sciades couma,6340
2008,8,Teleósteos,Baiacú,trunkfish,NA,124
2008,8,Teleósteos,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,9060
2008,8,Teleósteos,Betara,Carolina Whiting,Menticirrhus spp.,32409
2008,8,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,4111
2008,8,Teleósteos,Bonito-listrado,Skipjack tuna,Katsuwonus pelamis,629236
2008,8,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,609006
2008,8,Teleósteos,Carapau,Jack mackerel,Trachurus lathami,15140
2008,8,Teleósteos,Carapeba,Broad shad,Diapterus auratus,2040
2008,8,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,422405
2008,8,Teleósteos,Cavalinha,American mackerel,Scomber japonicus,1489863
2008,8,Teleósteos,Cherne,Grouper,NA,35
2008,8,Teleósteos,Cioba,Dog Snapper,Lutjanus analis,20
2008,8,Teleósteos,Congro,Argentine Conger,Conger spp.,283
2008,8,Teleósteos,Congro-rosa,Australian Rockling,Genypterus brasiliensis,10289
2008,8,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,4340
2008,8,Teleósteos,Corvina,Croaker,Micropogonias furnieri,1557197
2008,8,Teleósteos,Dourado,Common dolphifish,Coryphaena hippurus,10565
2008,8,Teleósteos,Enchova,Ancho,Pomatomus saltatrix,13160
2008,8,Teleósteos,Enguia,Common Eel,Conger orbignyanus,5417
2008,8,Teleósteos,Espada,Broadbill,Xiphias gladius,15444
2008,8,Teleósteos,Ferrinho,Ferrinho,NA,500
2008,8,Teleósteos,Galo,American John Dory,Zenopsis conchifer,17660
2008,8,Teleósteos,Galo-de-profundidade,American John Dory,Zenopsis conchifer,900
2008,8,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,44314
2008,8,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,10575
2008,8,Teleósteos,Guaivira,Jack,Oligoplites spp.,13690
2008,8,Teleósteos,Lanceta,Lanceta,NA,80
2008,8,Teleósteos,Linguado,Flatfish,Paralichthys spp.,112942
2008,8,Teleósteos,Linguado-areia,Flatfish,NA,53608
2008,8,Teleósteos,Linguado-vermelho,Linguado-vermelho,NA,10882
2008,8,Teleósteos,Mangangá,Mangangá,NA,1436
2008,8,Teleósteos,Manjuba,NA,NA,280
2008,8,Teleósteos,Maria-luiza,Maria-luiza,NA,13092
2008,8,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,251791
2008,8,Teleósteos,Meca,Meca,NA,33073
2008,8,Teleósteos,Merluza,Hake,Merluccius hubbsi,97289
2008,8,Teleósteos,Namorado,Namorado,Pseudopercis spp.,335
2008,8,Teleósteos,Olho-de-boi,Amberjack,NA,360
2008,8,Teleósteos,Olho-de-cão,Olho-de-cão,Priacanthus spp.,110
2008,8,Teleósteos,Oveva,Cabezon,Larimus breviceps,1700
2008,8,Teleósteos,Palombeta,Leerfish,Chloroscombrus chrysurus,17140
2008,8,Teleósteos,Pampo,Pampo,Trachinotus spp.,690
2008,8,Teleósteos,Papa-moscas,Papa-moscas,NA,46480
2008,8,Teleósteos,Pargo-rosa,Common sea bream,Pagrus pagrus,200
2008,8,Teleósteos,Paru,Paru,NA,1100
2008,8,Teleósteos,Peixe-lua,Ocean sunfish,Mola mola,38
2008,8,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,13040
2008,8,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,42723
2008,8,Teleósteos,Pescada,Weakfish,Cynoscion spp.,5514
2008,8,Teleósteos,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,262093
2008,8,Teleósteos,Pescada-bicuda,Pescada-bicuda,NA,980
2008,8,Teleósteos,Pescada-branca,Weakfish,Cynoscion leiarchus,30282
2008,8,Teleósteos,Pescada-cambucu,Weakfish,NA,1034
2008,8,Teleósteos,Pescadinha-real,Bangamary,Macrodon ancylodon,33637
2008,8,Teleósteos,Prego,Prego,NA,4416
2008,8,Teleósteos,Robalo,Snook,Centropomus spp.,8
2008,8,Teleósteos,Roncador,Barred grunt,Conodon nobilis,260
2008,8,Teleósteos,Sardinha-cascuda,Blackbill sprat,Harengula clupeola,600
2008,8,Teleósteos,Sardinha-lage,Atlantic thread herring,Opisthonema oglinum,258706
2008,8,Teleósteos,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,7694654
2008,8,Teleósteos,Sarrão,Sarrão,NA,23980
2008,8,Teleósteos,Serrinha,Atlantic spanish mackerel,Scomberomorus maculatus,1080
2008,8,Teleósteos,Sororoca,Sororoca,Scomberomorus,40
2008,8,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,13327
2008,8,Teleósteos,Trilha,Argentine goatfish,Mullus argentinae,20736
2008,8,Teleósteos,Xarelete,Black jack,Caranx latus,520
2008,8,Teleósteos,Xixarro,Jack mackerel,Trachurus lathami,30341
2008,9,Crustáceos,Camarão-barba-ruça,Shrimp,Artemesia longinaris,246392
2008,9,Crustáceos,Camarão-branco,Camarão-branco,Litopenaeus schimitti,171
2008,9,Crustáceos,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,52448
2008,9,Crustáceos,Camarão-santana,Shrimp,Pleoticus muelleri,192736
2008,9,Crustáceos,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,13515
2008,9,Crustáceos,Sapateira,Edible crab,Cancer pagurus,333
2008,9,Elasmobrânquios,Cação-anequim,Shark,NA,4050
2008,9,Elasmobrânquios,Cação-anjo,Shark,NA,794
2008,9,Elasmobrânquios,Cação-azul,Blue dog,Prionace glauca,15820
2008,9,Elasmobrânquios,Cação-bico-doce,NA,NA,5
2008,9,Elasmobrânquios,Cação-cabeca-chata,Shark,NA,600
2008,9,Elasmobrânquios,Cação-cola-fina,Cação-cola-fina,NA,1300
2008,9,Elasmobrânquios,Cação-gato,Shark,NA,100
2008,9,Elasmobrânquios,Cação-mangona,NA,NA,94
2008,9,Elasmobrânquios,Cação-martelo,Shark,NA,5011
2008,9,Elasmobrânquios,Cação-tigre,Shark,NA,18
2008,9,Elasmobrânquios,Cações,Shark,Mustelus spp,6524
2008,9,Elasmobrânquios,Caçonete,Shark,NA,8701
2008,9,Elasmobrânquios,Emplastro,Emplastro,NA,133321
2008,9,Elasmobrânquios,Machote,Spinner Shark,NA,1408
2008,9,Elasmobrânquios,Raia,Ray,NA,6386
2008,9,Elasmobrânquios,Raia-viola,NA,NA,1096
2008,9,Elasmobrânquios,Raposa,Raposa,NA,1080
2008,9,Elasmobrânquios,Ratinho,Ratinho,NA,60
2008,9,Moluscos,Calamar-argentino,Calamar-argentino,Illex argentinus,7400
2008,9,Moluscos,Lula,Squid,Loligo sanpaulensis,1462
2008,9,Moluscos,Polvo,Octopus,Octopus spp.,47066
2008,9,Não Cadastrado,Mistura,Other fish,NA,155522
2008,9,Não Cadastrado,Não discriminado,Não discriminado,NA,268390
2008,9,Não Cadastrado,Residuo,Residuo,NA,82831
2008,9,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,342451
2008,9,Teleósteos,Abrótea-de-fundo,Brazilian codling,NA,498830
2008,9,Teleósteos,Agulhão,Atlantic saury,Scomberesox saurus,203
2008,9,Teleósteos,Agulhão-azul,Agulhão-azul,NA,300
2008,9,Teleósteos,Agulhão-branco,Agulhão-branco,Tetrapturus albidus,26
2008,9,Teleósteos,Agulhão-vela,NA,NA,80
2008,9,Teleósteos,Aipim,Brazilian flathead,Percophis brasiliensis,60
2008,9,Teleósteos,Albacora-bandolim,Albacore,Thunnus obesus,1538
2008,9,Teleósteos,Albacora-branca,Albacora-branca,Thunnus alalunga,8170
2008,9,Teleósteos,Albacora-lage,Albacore,Thunnus albacares,17335
2008,9,Teleósteos,Anchoita,NA,NA,140
2008,9,Teleósteos,Bagre,Couma sea catfish,Sciades couma,69846
2008,9,Teleósteos,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,2951
2008,9,Teleósteos,Betara,Carolina Whiting,Menticirrhus spp.,9960
2008,9,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,18317
2008,9,Teleósteos,Bonito-listrado,Skipjack tuna,Katsuwonus pelamis,420171
2008,9,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,458965
2008,9,Teleósteos,Carapeba,Broad shad,Diapterus auratus,2520
2008,9,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,553534
2008,9,Teleósteos,Cavala,Chub mackerel,Scomberomorus cavalla,7
2008,9,Teleósteos,Cavalinha,American mackerel,Scomber japonicus,804174
2008,9,Teleósteos,Cherne,Grouper,NA,795
2008,9,Teleósteos,Cioba,Dog Snapper,Lutjanus analis,40
2008,9,Teleósteos,Congro,Argentine Conger,Conger spp.,2848
2008,9,Teleósteos,Congro-rosa,Australian Rockling,Genypterus brasiliensis,5818
2008,9,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,8979
2008,9,Teleósteos,Corvina,Croaker,Micropogonias furnieri,1563594
2008,9,Teleósteos,Dourado,Common dolphifish,Coryphaena hippurus,2264
2008,9,Teleósteos,Enchova,Ancho,Pomatomus saltatrix,2290
2008,9,Teleósteos,Enguia,Common Eel,Conger orbignyanus,3490
2008,9,Teleósteos,Espada,Broadbill,Xiphias gladius,13460
2008,9,Teleósteos,Ferrinho,Ferrinho,NA,3040
2008,9,Teleósteos,Galo,American John Dory,Zenopsis conchifer,34445
2008,9,Teleósteos,Galo-de-profundidade,American John Dory,Zenopsis conchifer,4400
2008,9,Teleósteos,Garoupa,Deady,Epinephelus spp.,500
2008,9,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,27600
2008,9,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,18541
2008,9,Teleósteos,Guaivira,Jack,Oligoplites spp.,9530
2008,9,Teleósteos,Lanceta,Lanceta,NA,40
2008,9,Teleósteos,Linguado,Flatfish,Paralichthys spp.,66492
2008,9,Teleósteos,Linguado-areia,Flatfish,NA,43290
2008,9,Teleósteos,Linguado-vermelho,Linguado-vermelho,NA,2615
2008,9,Teleósteos,Mangangá,Mangangá,NA,4500
2008,9,Teleósteos,Maria-luiza,Maria-luiza,NA,2400
2008,9,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,202460
2008,9,Teleósteos,Meca,Meca,NA,35607
2008,9,Teleósteos,Merluza,Hake,Merluccius hubbsi,126380
2008,9,Teleósteos,Namorado,Namorado,Pseudopercis spp.,2066
2008,9,Teleósteos,Olho-de-cão,Olho-de-cão,Priacanthus spp.,220
2008,9,Teleósteos,Oveva,Cabezon,Larimus breviceps,900
2008,9,Teleósteos,Palombeta,Leerfish,Chloroscombrus chrysurus,27630
2008,9,Teleósteos,Pampo,Pampo,Trachinotus spp.,45848
2008,9,Teleósteos,Papa-moscas,Papa-moscas,NA,12366
2008,9,Teleósteos,Pargo-rosa,Common sea bream,Pagrus pagrus,350
2008,9,Teleósteos,Paru,Paru,NA,1599
2008,9,Teleósteos,Peixe-lua,Ocean sunfish,Mola mola,110
2008,9,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,5914
2008,9,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,76075
2008,9,Teleósteos,Pescada,Weakfish,Cynoscion spp.,3210
2008,9,Teleósteos,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,161830
2008,9,Teleósteos,Pescada-branca,Weakfish,Cynoscion leiarchus,1665
2008,9,Teleósteos,Pescada-cambucu,Weakfish,NA,6040
2008,9,Teleósteos,Pescadinha-real,Bangamary,Macrodon ancylodon,2928
2008,9,Teleósteos,Prego,Prego,NA,2034
2008,9,Teleósteos,Robalo,Snook,Centropomus spp.,76
2008,9,Teleósteos,Roncador,Barred grunt,Conodon nobilis,510
2008,9,Teleósteos,Sardinha-cascuda,Blackbill sprat,Harengula clupeola,12400
2008,9,Teleósteos,Sardinha-lage,Atlantic thread herring,Opisthonema oglinum,126625
2008,9,Teleósteos,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,3955518
2008,9,Teleósteos,Sarrão,Sarrão,NA,13720
2008,9,Teleósteos,Serrinha,Atlantic spanish mackerel,Scomberomorus maculatus,1020
2008,9,Teleósteos,Sororoca,Sororoca,Scomberomorus,280
2008,9,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,16790
2008,9,Teleósteos,Trilha,Argentine goatfish,Mullus argentinae,6720
2008,9,Teleósteos,Xarelete,Black jack,Caranx latus,160
2008,9,Teleósteos,Xixarro,Jack mackerel,Trachurus lathami,126091
2008,10,Crustáceos,Camarão-barba-ruça,Shrimp,Artemesia longinaris,369164
2008,10,Crustáceos,Camarão-branco,Camarão-branco,Litopenaeus schimitti,282
2008,10,Crustáceos,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,85480
2008,10,Crustáceos,Camarão-santana,Shrimp,Pleoticus muelleri,343130
2008,10,Crustáceos,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,26135
2008,10,Crustáceos,Sapateira,Edible crab,Cancer pagurus,849
2008,10,Elasmobrânquios,Cação-anequim,Shark,NA,3690
2008,10,Elasmobrânquios,Cação-anjo,Shark,NA,4163
2008,10,Elasmobrânquios,Cação-azul,Blue dog,Prionace glauca,9820
2008,10,Elasmobrânquios,Cação-cabeca-chata,Shark,NA,100
2008,10,Elasmobrânquios,Cação-gato,Shark,NA,360
2008,10,Elasmobrânquios,Cação-martelo,Shark,NA,3371
2008,10,Elasmobrânquios,Cações,Shark,Mustelus spp,18906
2008,10,Elasmobrânquios,Caçonete,Shark,NA,10589
2008,10,Elasmobrânquios,Emplastro,Emplastro,NA,146489
2008,10,Elasmobrânquios,Machote,Spinner Shark,NA,1228
2008,10,Elasmobrânquios,Raia,Ray,NA,10735
2008,10,Elasmobrânquios,Raia-viola,NA,NA,1077
2008,10,Elasmobrânquios,Raposa,Raposa,NA,600
2008,10,Elasmobrânquios,Ratinho,Ratinho,NA,1196
2008,10,Moluscos,Calamar-argentino,Calamar-argentino,Illex argentinus,40660
2008,10,Moluscos,Lula,Squid,Loligo sanpaulensis,956
2008,10,Moluscos,Polvo,Octopus,Octopus spp.,16108
2008,10,Não Cadastrado,Mistura,Other fish,NA,202103
2008,10,Não Cadastrado,Não discriminado,Não discriminado,NA,170908
2008,10,Não Cadastrado,Ovas,Ovas,NA,250
2008,10,Não Cadastrado,Residuo,Residuo,NA,19796
2008,10,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,294272
2008,10,Teleósteos,Abrótea-de-fundo,Brazilian codling,NA,404710
2008,10,Teleósteos,Agulhão,Atlantic saury,Scomberesox saurus,347
2008,10,Teleósteos,Agulhão-vela,NA,NA,70
2008,10,Teleósteos,Aipim,Brazilian flathead,Percophis brasiliensis,40
2008,10,Teleósteos,Albacora-bandolim,Albacore,Thunnus obesus,20570
2008,10,Teleósteos,Albacora-branca,Albacora-branca,Thunnus alalunga,12788
2008,10,Teleósteos,Albacora-lage,Albacore,Thunnus albacares,18429
2008,10,Teleósteos,Anchoita,NA,NA,10100
2008,10,Teleósteos,Atum,Blow goat,Auxis rochei,610
2008,10,Teleósteos,Bagre,Couma sea catfish,Sciades couma,16810
2008,10,Teleósteos,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,13210
2008,10,Teleósteos,Betara,Carolina Whiting,Menticirrhus spp.,25320
2008,10,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,48796
2008,10,Teleósteos,Bonito-listrado,Skipjack tuna,Katsuwonus pelamis,368122
2008,10,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,615973
2008,10,Teleósteos,Carapeba,Broad shad,Diapterus auratus,1540
2008,10,Teleósteos,Carapicu,Broad shad,Diapterus auratus,280
2008,10,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,734771
2008,10,Teleósteos,Cavala,Chub mackerel,Scomberomorus cavalla,33
2008,10,Teleósteos,Cavalinha,American mackerel,Scomber japonicus,85114
2008,10,Teleósteos,Cherne,Grouper,NA,344
2008,10,Teleósteos,Congro,Argentine Conger,Conger spp.,754
2008,10,Teleósteos,Congro-rosa,Australian Rockling,Genypterus brasiliensis,5626
2008,10,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,12060
2008,10,Teleósteos,Corvina,Croaker,Micropogonias furnieri,1601128
2008,10,Teleósteos,Dourado,Common dolphifish,Coryphaena hippurus,1775
2008,10,Teleósteos,Enchova,Ancho,Pomatomus saltatrix,110732
2008,10,Teleósteos,Enguia,Common Eel,Conger orbignyanus,2990
2008,10,Teleósteos,Espada,Broadbill,Xiphias gladius,27999
2008,10,Teleósteos,Ferrinho,Ferrinho,NA,1360
2008,10,Teleósteos,Galo,American John Dory,Zenopsis conchifer,28320
2008,10,Teleósteos,Galo-de-profundidade,American John Dory,Zenopsis conchifer,1750
2008,10,Teleósteos,Garoupa,Deady,Epinephelus spp.,500
2008,10,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,12520
2008,10,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,22684
2008,10,Teleósteos,Guaivira,Jack,Oligoplites spp.,2140
2008,10,Teleósteos,Linguado,Flatfish,Paralichthys spp.,259028
2008,10,Teleósteos,Linguado-areia,Flatfish,NA,26618
2008,10,Teleósteos,Linguado-vermelho,Linguado-vermelho,NA,6462
2008,10,Teleósteos,Mangangá,Mangangá,NA,9620
2008,10,Teleósteos,Maria-luiza,Maria-luiza,NA,13760
2008,10,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,354880
2008,10,Teleósteos,Meca,Meca,NA,28613
2008,10,Teleósteos,Merluza,Hake,Merluccius hubbsi,103640
2008,10,Teleósteos,Merluza-de-cola,NA,NA,6000
2008,10,Teleósteos,Miracéu,Stargazer,NA,580
2008,10,Teleósteos,Namorado,Namorado,Pseudopercis spp.,1985
2008,10,Teleósteos,Olhete,Amberjack,Seriola lalandi,5557
2008,10,Teleósteos,Olho-de-cão,Olho-de-cão,Priacanthus spp.,140
2008,10,Teleósteos,Oveva,Cabezon,Larimus breviceps,820
2008,10,Teleósteos,Palombeta,Leerfish,Chloroscombrus chrysurus,284295
2008,10,Teleósteos,Pampo,Pampo,Trachinotus spp.,8280
2008,10,Teleósteos,Pargo-rosa,Common sea bream,Pagrus pagrus,965
2008,10,Teleósteos,Paru,Paru,NA,1020
2008,10,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,19690
2008,10,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,35455
2008,10,Teleósteos,Peixe-tábua,Mediterranean dealfish,Trachipterus trachipterus,30
2008,10,Teleósteos,Pescada,Weakfish,Cynoscion spp.,21150
2008,10,Teleósteos,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,223860
2008,10,Teleósteos,Pescada-bicuda,Pescada-bicuda,NA,80
2008,10,Teleósteos,Pescada-branca,Weakfish,Cynoscion leiarchus,767
2008,10,Teleósteos,Pescada-cambucu,Weakfish,NA,3580
2008,10,Teleósteos,Pescadinha-real,Bangamary,Macrodon ancylodon,29945
2008,10,Teleósteos,Prego,Prego,NA,1776
2008,10,Teleósteos,Robalo,Snook,Centropomus spp.,262
2008,10,Teleósteos,Roncador,Barred grunt,Conodon nobilis,2120
2008,10,Teleósteos,Sardinha-lage,Atlantic thread herring,Opisthonema oglinum,10835
2008,10,Teleósteos,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,981572
2008,10,Teleósteos,Sarrão,Sarrão,NA,2300
2008,10,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,67421
2008,10,Teleósteos,Trilha,Argentine goatfish,Mullus argentinae,4935
2008,10,Teleósteos,Xarelete,Black jack,Caranx latus,60
2008,10,Teleósteos,Xixarro,Jack mackerel,Trachurus lathami,1004
2008,11,Crustáceos,Camarão-barba-ruça,Shrimp,Artemesia longinaris,308072
2008,11,Crustáceos,Camarão-branco,Camarão-branco,Litopenaeus schimitti,14
2008,11,Crustáceos,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,53117
2008,11,Crustáceos,Camarão-santana,Shrimp,Pleoticus muelleri,243776
2008,11,Crustáceos,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,20000
2008,11,Crustáceos,Sapateira,Edible crab,Cancer pagurus,538
2008,11,Elasmobrânquios,Cação-anequim,Shark,NA,8095
2008,11,Elasmobrânquios,Cação-anjo,Shark,NA,591
2008,11,Elasmobrânquios,Cação-azul,Blue dog,Prionace glauca,19895
2008,11,Elasmobrânquios,Cação-gato,Shark,NA,860
2008,11,Elasmobrânquios,Cação-lombo-preto,Cação-lombo-preto,NA,30
2008,11,Elasmobrânquios,Cação-martelo,Shark,NA,9300
2008,11,Elasmobrânquios,Cação-tigre,Shark,NA,40
2008,11,Elasmobrânquios,Cações,Shark,Mustelus spp,15445
2008,11,Elasmobrânquios,Caçonete,Shark,NA,4936
2008,11,Elasmobrânquios,Emplastro,Emplastro,NA,70450
2008,11,Elasmobrânquios,Machote,Spinner Shark,NA,80
2008,11,Elasmobrânquios,Raia,Ray,NA,6872
2008,11,Elasmobrânquios,Raia-viola,NA,NA,467
2008,11,Elasmobrânquios,Raposa,Raposa,NA,360
2008,11,Moluscos,Calamar-argentino,Calamar-argentino,Illex argentinus,4000
2008,11,Moluscos,Lula,Squid,Loligo sanpaulensis,1986
2008,11,Moluscos,Polvo,Octopus,Octopus spp.,9834
2008,11,Não Cadastrado,Mistura,Other fish,NA,133826
2008,11,Não Cadastrado,Não discriminado,Não discriminado,NA,48705
2008,11,Não Cadastrado,Ovas,Ovas,NA,80
2008,11,Não Cadastrado,Residuo,Residuo,NA,79154
2008,11,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,101626
2008,11,Teleósteos,Abrótea-de-fundo,Brazilian codling,NA,359000
2008,11,Teleósteos,Agulhão,Atlantic saury,Scomberesox saurus,278
2008,11,Teleósteos,Agulhão-branco,Agulhão-branco,Tetrapturus albidus,440
2008,11,Teleósteos,Agulhão-vela,NA,NA,22
2008,11,Teleósteos,Albacora-bandolim,Albacore,Thunnus obesus,542
