"Taxon.Key","MatchName","Country","Year","Exports","Imports","Production"
NA,"Salmons, trouts","Chile","X2013",103749,0,89391
NA,"Salmons, trouts","Chile","X2014",101654,21,89542
NA,"Salmons, trouts","Chile","X2015",117918,0,94121
NA,"Salmons, trouts","Chile","X2016",82504,26,66969
NA,"Salmons, trouts","Peru","X2010",25,0,0
NA,"Salmons, trouts","Peru","X2011",38,0,0
NA,"Salmons, trouts","Peru","X2012",0,0,0
NA,"Salmons, trouts","Peru","X2013",0,0,0
NA,"Salmons, trouts","Peru","X2014",0,11,0
NA,"Salmons, trouts","Peru","X2015",0,5,0
NA,"Salmons, trouts","Peru","X2016",1,0,0
NA,"Scallops","Brazil","X2010",0,0,0
NA,"Scallops","Brazil","X2011",0,0,0
NA,"Scallops","Brazil","X2012",0,0,0
NA,"Scallops","Brazil","X2013",0,0,0
NA,"Scallops","Brazil","X2014",0,0,0
NA,"Scallops","Brazil","X2015",0,0,0
NA,"Scallops","Brazil","X2016",0,0,0
NA,"Scallops","Chile","X2010",0,0,0
NA,"Scallops","Chile","X2011",0,0,7
NA,"Scallops","Chile","X2012",12,0,4
NA,"Scallops","Chile","X2013",30,1,16
NA,"Scallops","Chile","X2014",0,1,0
NA,"Scallops","Chile","X2015",0,2,0
NA,"Scallops","Chile","X2016",0,2,0
NA,"Scallops","Peru","X2010",0,0,0
NA,"Scallops","Peru","X2011",0,0,0
NA,"Scallops","Peru","X2012",0,0,0
NA,"Scallops","Peru","X2013",0,0,0
NA,"Scallops","Peru","X2014",0,0,0
NA,"Scallops","Peru","X2015",0,0,0
NA,"Scallops","Peru","X2016",0,0,0
NA,"Sea snails","Chile","X2010",482,77,0
NA,"Sea snails","Chile","X2011",1294,31,0
NA,"Sea snails","Chile","X2012",76,0,0
NA,"Sea snails","Chile","X2013",49,0,0
NA,"Sea snails","Chile","X2014",23,0,0
NA,"Sea snails","Chile","X2015",175,0,0
NA,"Sea snails","Chile","X2016",119,0,0
NA,"Sea snails","Peru","X2010",226,29,0
NA,"Sea snails","Peru","X2011",151,0,0
NA,"Sea snails","Peru","X2012",199,0,0
NA,"Sea snails","Peru","X2013",114,0,0
NA,"Sea snails","Peru","X2014",133,0,0
NA,"Sea snails","Peru","X2015",44,0,0
NA,"Sea snails","Peru","X2016",18,0,0
NA,"Sea urchins","Brazil","X2010",0,0,0
NA,"Sea urchins","Brazil","X2011",0,0,0
NA,"Sea urchins","Brazil","X2012",0,0,0
NA,"Sea urchins","Brazil","X2013",0,0,0
NA,"Sea urchins","Brazil","X2014",0,0,0
NA,"Sea urchins","Brazil","X2015",0,0,0
NA,"Sea urchins","Brazil","X2016",0,0,0
NA,"Sea urchins","Chile","X2010",1878,0,1088
NA,"Sea urchins","Chile","X2011",2589,0,1456
NA,"Sea urchins","Chile","X2012",2079,0,1112
NA,"Sea urchins","Chile","X2013",1943,0,1235
NA,"Sea urchins","Chile","X2014",2032,0,1222
NA,"Sea urchins","Chile","X2015",2023,0,1235
NA,"Sea urchins","Chile","X2016",1944,0,1169
NA,"Sea urchins","Peru","X2010",12,0,10
NA,"Sea urchins","Peru","X2011",27,5,11
NA,"Sea urchins","Peru","X2012",1,5,0
NA,"Sea urchins","Peru","X2013",11,0,25
NA,"Sea urchins","Peru","X2014",0,0,40
NA,"Sea urchins","Peru","X2015",0,0,49
NA,"Sea urchins","Peru","X2016",17,0,46
NA,"Seal","Brazil","X2010",0,0,0
NA,"Seal","Brazil","X2011",0,0,0
NA,"Seal","Brazil","X2012",0,0,0
NA,"Seal","Brazil","X2013",0,0,0
NA,"Seal","Brazil","X2014",0,0,0
NA,"Seal","Brazil","X2015",0,0,0
NA,"Seal","Brazil","X2016",0,0,0
NA,"Seal","Chile","X2010",0,0,0
NA,"Seal","Chile","X2011",0,0,0
NA,"Seal","Chile","X2012",0,0,0
NA,"Seal","Chile","X2013",0,0,0
NA,"Seal","Chile","X2014",0,0,0
NA,"Seal","Chile","X2015",0,0,0
NA,"Seal","Chile","X2016",0,0,0
NA,"Seaweeds","Brazil","X2010",121,2172,0
NA,"Seaweeds","Brazil","X2011",137,3121,0
NA,"Seaweeds","Brazil","X2012",0,3,0
NA,"Seaweeds","Brazil","X2013",0,0,0
NA,"Seaweeds","Brazil","X2014",0,0,0
NA,"Seaweeds","Brazil","X2015",0,0,0
NA,"Seaweeds","Brazil","X2016",0,0,0
NA,"Seaweeds","Chile","X2010",65173,4223,0
NA,"Seaweeds","Chile","X2011",67770,5259,0
NA,"Seaweeds","Chile","X2012",0,0,0
NA,"Seaweeds","Chile","X2013",0,0,0
NA,"Seaweeds","Chile","X2014",0,0,0
NA,"Seaweeds","Chile","X2015",0,0,0
NA,"Seaweeds","Chile","X2016",0,0,0
NA,"Seaweeds","Peru","X2010",22783,15,0
NA,"Seaweeds","Peru","X2011",25257,9,0
NA,"Seaweeds","Peru","X2012",786,0,0
NA,"Seaweeds","Peru","X2013",0,0,0
NA,"Seaweeds","Peru","X2014",0,0,0
NA,"Seaweeds","Peru","X2015",0,0,0
NA,"Seaweeds","Peru","X2016",0,0,0
NA,"Sharks","Brazil","X2010",0,0,0
NA,"Sharks","Brazil","X2011",0,0,0
NA,"Sharks","Brazil","X2012",0,0,0
NA,"Sharks","Brazil","X2013",0,0,0
NA,"Sharks","Brazil","X2014",0,0,0
NA,"Sharks","Brazil","X2015",0,0,0
NA,"Sharks","Brazil","X2016",0,0,0
NA,"Sharks","Chile","X2010",0,0,0
NA,"Sharks","Chile","X2011",0,0,0
NA,"Sharks","Chile","X2012",0,0,0
NA,"Sharks","Chile","X2013",0,0,0
NA,"Sharks","Chile","X2014",0,0,0
NA,"Sharks","Chile","X2015",0,0,0
NA,"Sharks","Chile","X2016",0,0,0
NA,"Sharks","Peru","X2010",0,0,68
NA,"Sharks","Peru","X2011",0,0,99
NA,"Sharks","Peru","X2012",0,0,74
NA,"Sharks","Peru","X2013",0,0,104
NA,"Sharks","Peru","X2014",0,0,271
NA,"Sharks","Peru","X2015",0,0,114
NA,"Sharks","Peru","X2016",0,0,113
NA,"Sharks, rays, chimaeras","Chile","X2010",0,0,0
NA,"Sharks, rays, chimaeras","Chile","X2011",0,0,0
NA,"Sharks, rays, chimaeras","Chile","X2012",0,0,0
NA,"Sharks, rays, chimaeras","Chile","X2013",0,0,0
NA,"Sharks, rays, chimaeras","Chile","X2014",0,0,0
NA,"Sharks, rays, chimaeras","Chile","X2015",0,0,0
NA,"Sharks, rays, chimaeras","Chile","X2016",0,0,0
NA,"Sharks, rays, chimaeras","Peru","X2010",0,0,217
NA,"Sharks, rays, chimaeras","Peru","X2011",0,0,224
NA,"Sharks, rays, chimaeras","Peru","X2012",0,0,284
NA,"Sharks, rays, chimaeras","Peru","X2013",0,0,280
NA,"Sharks, rays, chimaeras","Peru","X2014",0,0,734
NA,"Sharks, rays, chimaeras","Peru","X2015",0,0,308
NA,"Sharks, rays, chimaeras","Peru","X2016",0,0,270
NA,"Sharks, rays, skates","Brazil","X2010",49,0,50
NA,"Sharks, rays, skates","Brazil","X2011",59,0,60
NA,"Sharks, rays, skates","Brazil","X2012",39,0,40
NA,"Sharks, rays, skates","Brazil","X2013",31,0,31
NA,"Sharks, rays, skates","Brazil","X2014",28,0,28
NA,"Sharks, rays, skates","Brazil","X2015",28,0,28
NA,"Sharks, rays, skates","Brazil","X2016",24,0,24
NA,"Sharks, rays, skates","Chile","X2010",1,0,0
NA,"Sharks, rays, skates","Chile","X2011",3,0,0
NA,"Sharks, rays, skates","Chile","X2012",4,0,0
NA,"Sharks, rays, skates","Chile","X2013",3,0,0
NA,"Sharks, rays, skates","Chile","X2014",2,0,0
NA,"Sharks, rays, skates","Chile","X2015",0,0,0
NA,"Sharks, rays, skates","Chile","X2016",0,0,0
NA,"Sharks, rays, skates","Peru","X2010",202,77,0
NA,"Sharks, rays, skates","Peru","X2011",206,71,0
NA,"Sharks, rays, skates","Peru","X2012",134,30,0
NA,"Sharks, rays, skates","Peru","X2013",146,94,0
NA,"Sharks, rays, skates","Peru","X2014",236,111,0
NA,"Sharks, rays, skates","Peru","X2015",387,191,0
NA,"Sharks, rays, skates","Peru","X2016",377,176,0
NA,"Shrimps and prawns","Brazil","X2010",0,0,0
NA,"Shrimps and prawns","Brazil","X2011",0,0,0
NA,"Shrimps and prawns","Brazil","X2012",444,0,0
NA,"Shrimps and prawns","Brazil","X2013",1033,25,0
NA,"Shrimps and prawns","Brazil","X2014",700,0,0
NA,"Shrimps and prawns","Brazil","X2015",614,0,0
NA,"Shrimps and prawns","Brazil","X2016",900,0,0
NA,"Shrimps and prawns","Chile","X2010",6,2,0
NA,"Shrimps and prawns","Chile","X2011",38,2,0
NA,"Shrimps and prawns","Chile","X2012",0,275,0
NA,"Shrimps and prawns","Chile","X2013",62,297,0
NA,"Shrimps and prawns","Chile","X2014",18,139,0
NA,"Shrimps and prawns","Chile","X2015",44,114,0
NA,"Shrimps and prawns","Chile","X2016",76,555,0
NA,"Shrimps and prawns","Peru","X2010",0,0,0
NA,"Shrimps and prawns","Peru","X2011",96,0,0
NA,"Shrimps and prawns","Peru","X2012",4005,0,0
NA,"Shrimps and prawns","Peru","X2013",3777,0,0
NA,"Shrimps and prawns","Peru","X2014",3322,26,0
NA,"Shrimps and prawns","Peru","X2015",5191,0,0
NA,"Shrimps and prawns","Peru","X2016",4787,42,0
NA,"Southern blue whiting","Chile","X2010",2105,0,5397
NA,"Southern blue whiting","Chile","X2011",1397,0,876
NA,"Southern blue whiting","Chile","X2012",556,0,600
NA,"Southern blue whiting","Chile","X2013",656,0,945
NA,"Southern blue whiting","Chile","X2014",1046,0,825
NA,"Southern blue whiting","Chile","X2015",231,0,122
NA,"Southern blue whiting","Chile","X2016",0,8,11
NA,"Sperm oil","Brazil","X2010",0,0,0
NA,"Sperm oil","Brazil","X2011",0,0,0
NA,"Sperm oil","Brazil","X2012",0,0,0
NA,"Sperm oil","Brazil","X2013",0,0,0
NA,"Sperm oil","Brazil","X2014",0,0,0
NA,"Sperm oil","Brazil","X2015",0,0,0
NA,"Sperm oil","Brazil","X2016",0,0,0
NA,"Sperm oil","Chile","X2010",0,0,0
NA,"Sperm oil","Chile","X2011",0,0,0
NA,"Sperm oil","Chile","X2012",0,0,0
NA,"Sperm oil","Chile","X2013",0,0,0
NA,"Sperm oil","Chile","X2014",0,0,0
NA,"Sperm oil","Chile","X2015",0,0,0
NA,"Sperm oil","Chile","X2016",0,0,0
NA,"Sperm oil","Peru","X2010",0,0,0
NA,"Sperm oil","Peru","X2011",0,0,0
NA,"Sperm oil","Peru","X2012",0,0,0
NA,"Sperm oil","Peru","X2013",0,0,0
NA,"Sperm oil","Peru","X2014",0,0,0
NA,"Sperm oil","Peru","X2015",0,0,0
NA,"Sperm oil","Peru","X2016",0,0,0
NA,"Stingrays, skates","Brazil","X2010",0,0,0
NA,"Stingrays, skates","Brazil","X2011",0,0,0
NA,"Stingrays, skates","Brazil","X2012",1079,0,0
NA,"Stingrays, skates","Brazil","X2013",1674,0,0
NA,"Stingrays, skates","Brazil","X2014",1252,0,0
NA,"Stingrays, skates","Brazil","X2015",1496,0,0
NA,"Stingrays, skates","Brazil","X2016",1298,0,0
NA,"Stingrays, skates","Chile","X2010",1851,0,1538
NA,"Stingrays, skates","Chile","X2011",1682,0,1562
NA,"Stingrays, skates","Chile","X2012",1914,0,1358
NA,"Stingrays, skates","Chile","X2013",1236,0,798
NA,"Stingrays, skates","Chile","X2014",137,66,14
NA,"Stingrays, skates","Chile","X2015",138,96,13
NA,"Stingrays, skates","Chile","X2016",578,1,607
NA,"Stingrays, skates","Peru","X2010",0,0,0
NA,"Stingrays, skates","Peru","X2011",0,0,0
NA,"Stingrays, skates","Peru","X2012",0,207,0
NA,"Stingrays, skates","Peru","X2013",0,113,0
NA,"Stingrays, skates","Peru","X2014",2,50,0
NA,"Stingrays, skates","Peru","X2015",0,5,0
NA,"Stingrays, skates","Peru","X2016",18,31,0
NA,"Tilapia ","Brazil","X2010",0,0,0
NA,"Tilapia ","Brazil","X2011",0,0,0
NA,"Tilapia ","Brazil","X2012",11,0,0
NA,"Tilapia ","Brazil","X2013",72,0,0
NA,"Tilapia ","Brazil","X2014",73,0,0
NA,"Tilapia ","Brazil","X2015",171,0,0
NA,"Tilapia ","Brazil","X2016",886,0,0
NA,"Tilapia ","Chile","X2010",0,0,0
NA,"Tilapia ","Chile","X2011",0,0,0
NA,"Tilapia ","Chile","X2012",0,538,0
NA,"Tilapia ","Chile","X2013",0,570,0
NA,"Tilapia ","Chile","X2014",0,842,0
NA,"Tilapia ","Chile","X2015",19,876,0
NA,"Tilapia ","Chile","X2016",0,560,0
NA,"Tilapia ","Peru","X2010",0,0,0
NA,"Tilapia ","Peru","X2011",0,0,0
NA,"Tilapia ","Peru","X2012",225,817,0
NA,"Tilapia ","Peru","X2013",237,1482,0
NA,"Tilapia ","Peru","X2014",182,2254,0
NA,"Tilapia ","Peru","X2015",262,1845,0
NA,"Tilapia ","Peru","X2016",215,2698,0
NA,"Tilapias","Brazil","X2010",110,0,0
NA,"Tilapias","Brazil","X2011",23,0,0
NA,"Tilapias","Brazil","X2012",0,0,0
NA,"Tilapias","Brazil","X2013",0,0,0
NA,"Tilapias","Brazil","X2014",0,0,0
NA,"Tilapias","Brazil","X2015",0,0,0
NA,"Tilapias","Brazil","X2016",12,0,0
NA,"Tilapias","Chile","X2010",0,0,0
NA,"Tilapias","Chile","X2011",0,0,0
NA,"Tilapias","Chile","X2012",0,2,0
NA,"Tilapias","Chile","X2013",0,21,0
NA,"Tilapias","Chile","X2014",0,0,0
NA,"Tilapias","Chile","X2015",0,4,0
NA,"Tilapias","Chile","X2016",0,3,0
NA,"Tilapias","Peru","X2010",0,0,0
NA,"Tilapias","Peru","X2011",0,0,0
NA,"Tilapias","Peru","X2012",53,37,0
NA,"Tilapias","Peru","X2013",0,56,0
NA,"Tilapias","Peru","X2014",0,0,0
NA,"Tilapias","Peru","X2015",0,3,0
NA,"Tilapias","Peru","X2016",0,0,0
NA,"Tunas","Brazil","X2010",0,0,0
NA,"Tunas","Brazil","X2011",0,0,0
NA,"Tunas","Brazil","X2012",0,0,0
NA,"Tunas","Brazil","X2013",0,0,0
NA,"Tunas","Brazil","X2014",0,0,0
NA,"Tunas","Brazil","X2015",0,0,0
NA,"Tunas","Brazil","X2016",0,0,0
NA,"Tunas, bonitos, billfishes","Chile","X2010",0,0,0
NA,"Tunas, bonitos, billfishes","Chile","X2011",0,0,0
NA,"Tunas, bonitos, billfishes","Chile","X2012",0,0,0
NA,"Tunas, bonitos, billfishes","Chile","X2013",0,0,0
NA,"Tunas, bonitos, billfishes","Chile","X2014",0,0,0
NA,"Tunas, bonitos, billfishes","Chile","X2015",0,0,0
NA,"Tunas, bonitos, billfishes","Chile","X2016",0,0,0
NA,"Tunas, bonitos, billfishes","Peru","X2010",0,0,0
NA,"Tunas, bonitos, billfishes","Peru","X2011",0,0,0
NA,"Tunas, bonitos, billfishes","Peru","X2012",0,0,0
NA,"Tunas, bonitos, billfishes","Peru","X2013",0,0,0
NA,"Tunas, bonitos, billfishes","Peru","X2014",0,0,0
NA,"Tunas, bonitos, billfishes","Peru","X2015",0,0,0
NA,"Tunas, bonitos, billfishes","Peru","X2016",0,0,0
NA,"Turbot ","Chile","X2010",0,0,0
NA,"Turbot ","Chile","X2011",0,0,0
NA,"Turbot ","Chile","X2012",0,0,0
NA,"Turbot ","Chile","X2013",4,0,0
NA,"Turbot ","Chile","X2014",0,0,0
NA,"Turbot ","Chile","X2015",0,1,0
NA,"Turbot ","Chile","X2016",0,0,0
NA,"Whale oil","Brazil","X2010",0,0,0
NA,"Whale oil","Brazil","X2011",0,0,0
NA,"Whale oil","Brazil","X2012",0,0,0
NA,"Whale oil","Brazil","X2013",0,0,0
NA,"Whale oil","Brazil","X2014",0,0,0
NA,"Whale oil","Brazil","X2015",0,0,0
NA,"Whale oil","Brazil","X2016",0,0,0
NA,"Whale oil","Peru","X2010",0,0,0
NA,"Whale oil","Peru","X2011",0,0,0
NA,"Whale oil","Peru","X2012",0,0,0
NA,"Whale oil","Peru","X2013",0,0,0
NA,"Whale oil","Peru","X2014",0,0,0
NA,"Whale oil","Peru","X2015",0,0,0
NA,"Whale oil","Peru","X2016",0,0,0
NA,"Whales","Brazil","X2010",0,0,0
NA,"Whales","Brazil","X2011",0,0,0
NA,"Whales","Brazil","X2012",0,0,0
NA,"Whales","Brazil","X2013",0,0,0
NA,"Whales","Brazil","X2014",0,0,0
NA,"Whales","Brazil","X2015",0,0,0
NA,"Whales","Brazil","X2016",0,0,0
NA,"Whales","Chile","X2010",0,0,0
NA,"Whales","Chile","X2011",0,0,0
NA,"Whales","Chile","X2012",0,0,0
NA,"Whales","Chile","X2013",0,0,0
NA,"Whales","Chile","X2014",0,0,0
NA,"Whales","Chile","X2015",0,0,0
NA,"Whales","Chile","X2016",0,0,0
